published_date,title,description,polarity,sentiment,source,country_code,country_name
2025-04-13 00:50:18+00:00,"Trump Adds Tariff Exemptions for Smartphones, Computers and Other Electronics","A long list of electronic products got a reprieve for now from at least some of the levies on China, which had been expected to take a toll on tech giants like Apple.",0.3612,positive,nytimes.com,us,United States
2025-04-13 16:52:16+00:00,Welthandel: US-Regierung: Zoll-Ausnahme für Elektronik nur vorübergehend,Hier finden Sie Informationen zu dem Thema „Welthandel“. Lesen Sie jetzt „US-Regierung: Zoll-Ausnahme für Elektronik nur vorübergehend“.,0.0,neutral,zeit.de,de,Germany
2025-04-13 16:54:06+00:00,US-Regierung: Zoll-Ausnahme für Elektronik nur vorübergehend,"Rolle vor, Rolle zurück: Kaum von Zöllen befreit, will US-Präsident Trump Smartphones und Co. bald wieder belasten. Das bestätigt sein Handelsminister in einem Interview.",0.0,neutral,web.de,de,Germany
2025-04-13 17:12:15+00:00,USA-News im Liveticker: Zoll-Ausnahme für Elektronik nur vorübergehend,"Donald Trump rudert im internationalen Handelskonflikt zurück, die US-Aktienmärkte legen daraufhin deutlich zu. Verfolgen Sie alle Entwicklungen in unserem Liveblog.",-0.5994,negative,solinger-tageblatt.de,de,Germany
2025-04-13 18:30:00+00:00,Mint Quick Edit | ‘Apple carve-out’ lessons for India,"The US has given Apple’s iPhones and other electronic imports an escape hatch from its trade war. Given India’s manufacturing rivalry with China, Trump’s tariff exemption is notable in more than one way.",-0.4939,negative,livemint.com,my,Malaysia
2025-04-13 19:08:48+00:00,Trump plans separate levy on exempted electronics amid trade war,The latest change to U.S. tariffs granting exclusions to tariffs on smartphones and other electronics products is seen as a break for technology firms that rely on imports from China,-0.3818,negative,theglobeandmail.com,my,Malaysia
2025-04-13 20:47:27+00:00,Trump says there are no exemptions from new tariffs,"Trump said those tech products — which include smartphones, electronic parts, and computer monitors — have merely moved to a ""different Tariff 'bucket.'""",-0.296,negative,washingtonexaminer.com,us,United States
2025-04-13 22:31:32+00:00,Neue Verwirrung im Weißen Haus: Trump sieht Zoll-Ausnahme für Elektronik nicht als „Ausnahme“,"Werden Elektronikprodukte von den US-Zöllen ausgenommen oder nicht? Und wenn ja, wie lange? Trumps Regierung sendet unklare Signale. Die Demokraten wittern Korruption.",-0.644,negative,tagesspiegel.de,de,Germany
2025-04-13 22:38:32+00:00,US stock futures rise amid temporary tariff exemptions for tech products,Stock futures rose Sunday after a temporary reprieve from tariffs on electronic imports from China by the Trump administration.,0.0,neutral,edition.cnn.com,us,United States
2025-04-13 23:48:35+00:00,'Nobody is getting off the hook' Trump says of tariffs,"A Trump administration official said Sunday that tariff exemptions on cell phones and other electronic devices are only temporary, adding to an already confusing situation around the United States' economic policy.",0.2263,positive,upi.com,us,United States
2025-04-14 02:21:01+00:00,Donald Trump issues dramatic new statement on tariffs after raising hopes on Friday,"The President had appeared to spare electronic goods from China from his 125% import tax and 10% global tariff on Friday, but it seems that will not be the case after all",0.2263,positive,manchestereveningnews.co.uk,my,Malaysia
2025-04-14 13:32:21+00:00,US stocks get boost from tariff exemptions but trade war confusion persists,"US stocks rose Monday as traders rallied on the Trump administration’s exemption for tariffs on smartphones, computers and various electronics imported from China.",-0.8074,negative,edition.cnn.com,us,United States
2025-04-14 19:29:22+00:00,Trump stellt auch Autoherstellern Zoll-Ausnahmen in Aussicht,"Trumps wankelmütige Zollpolitik geht weiter. Nachdem die US-Regierung am Wochenende Elektronik wie Smartphones und Laptops aus China von den hohen Zusatzzöllen ausnahm, macht der US-Präsident jetzt einer weiteren Branche Hoffnung.",-0.5994,negative,solinger-tageblatt.de,de,Germany
2025-04-14 20:31:08+00:00,Nächster Rückzieher? Trump stellt Zoll-Ausnahmen für Autohersteller in Aussicht,Die US-Regierung nahm am Wochenende Elektronik wie Smartphones und Laptops aus China von den hohen Zusatzzöllen aus. Jetzt macht Donald Trump einer weiteren Branche Hoffnung.,-0.5994,negative,web.de,de,Germany
2025-04-17 18:30:00+00:00,India mounts surveillance on likely import surge as US-China trade war spirals,"India has activated its newly-formed Import Monitoring Committee, tasking it with keeping a close watch on key Chinese exports to the US—especially electronics, machinery, textiles, toys, and solar equipment—that are now at greater risk of being dumped into the Indian market.",-0.7351,negative,livemint.com,my,Malaysia
2025-04-22 06:51:42+00:00,3521 Prozent auf Solarzellen: USA weiten Handelskrieg gegen China aus,"In den USA geht die Sorge um, dass China die Strafzölle mit seinem globalen Fabriknetzwerk umgehen kann. Die Trump-Regierung versucht, dagegen vorzugehen und belegt Solarzellen aus vier asiatischen Ländern mit horrenden zusätzlichen Abgaben.",-0.9136,negative,n-tv.de,de,Germany
2025-04-23 19:04:00+00:00,Chinas Druckmittel bedroht Deutschland,Trump eskaliert den Handelskrieg mit China. Peking reagiert auf die hohen Zölle mit heftigen Gegenmaßnahmen – und schadet auch Deutschland.,-0.5994,negative,merkur.de,de,Germany
2025-04-25 15:33:50+00:00,Handelskrieg: Trump weicht Frage nach Gesprächen mit Xi aus,"Washington - Die Frage, ob es im Handelsstreit zwischen den USA und China Verhandlungen gibt, wird von beiden Seiten unterschiedlich beantwortet.",-0.5994,negative,stern.de,de,Germany
2025-05-05 08:27:42+00:00,Handelskrieg: Donald Trump deutet Senkung der Zölle gegen China an,In einem Fernsehinterview stellt der amerikanische Präsident eine Senkung der Zölle gegenüber China und eine Einigung in Aussicht.,0.0,neutral,berliner-zeitung.de,de,Germany
2025-05-08 19:59:52+00:00,Trump: Erster Handelsdeal mit Großbritannien - Rindfleisch gegen Rolls-Royce,US-Präsident Donald Trump und der britische Premier Keir Starmer feiern euphorisch das erste Abkommen im Handelskrieg. Doch wichtige Details etwa zur Rindfleischausfuhr über den Atlantik bleiben offen. Und andere Länder müssen sich auf einen dauerhaften Mindestzoll von zehn Prozent einstellen.,0.0,neutral,solinger-tageblatt.de,de,Germany
2025-05-09 09:23:39+00:00,Welthandel: Analyse: Trump-Zölle auf China gefährden Jobs in Deutschland,Hamburg - Der Handelskrieg zwischen den USA und China gefährdet nach Einschätzung des Kreditversicherers Allianz Trade Zehntausende Arbeitsplätze in,0.0,neutral,stern.de,de,Germany
2025-05-09 14:51:34+00:00,Chinas Exporte steigen: Verliert Donald Trump gerade den Handelskrieg gegen Peking?,Am Wochenende findet das erste hochrangige Treffen zwischen den USA und China zum Handelsstreit statt. US-Präsident Trump könnte wegen wirtschaftlicher Probleme einlenken.,0.0,neutral,berliner-zeitung.de,de,Germany
2025-05-11 00:46:29+00:00,"Fortschritte bei Zollgesprächen: Trump verkündet ""vollständigen Neustart"" mit China","In Genf verhandeln die USA und China über Auswege aus dem Handelskrieg, den Trump gegen Peking vom Zaun gebrochen hat. Die Gespräche sollen am Sonntag weitergehen, aber der US-Präsident sieht bereits bedeutende Fortschritte und spricht von einem Neustart.",-0.8316,negative,n-tv.de,de,Germany
2025-05-12 09:34:11+00:00,China und USA: Donald Trump hisst die weiße Fahne im Zollstreit,"Donald Trump wollte mit seinem Handelskrieg China in die Knie zwingen. Das Moratorium zeigt: Er muss klein beigeben. Der Schaden bleibt, meint unser Autor.",-0.8316,negative,morgenpost.de,de,Germany
2025-05-12 10:14:00+00:00,China setzt Waffe gegen Trump ein,Als Reaktion auf den Handelskrieg mit den USA bringt China Seltene Erden als Druckmittel ins Spiel. Die ersten Firmen reagieren – und warnen vor den Folgen.,-0.5994,negative,tz.de,de,Germany
2025-05-13 09:25:00+00:00,"John Legend macht sich ""große Sorgen"" um die USA unter Donald Trump","Handelskrieg und Abschiebungen – Sänger John Legend schaut aktuell pessimistisch auf die USA: »Ich glaube, dass es nur noch schlimmer wird.«",-0.8316,negative,spiegel.de,de,Germany
2025-05-13 14:22:46+00:00,Mexiko: Zollpolitik zwischen USA und China,"Mexiko steht im Spannungsfeld zwischen den USA und China. Der Handelskrieg der USA unter Trump und die Zölle beeinflussen die mexikanische Wirtschaft stark. Präsidentin Sheinbaum navigiert durch diese Herausforderungen und versucht, das Beste für Mexiko zu erreichen.",-0.8316,negative,sueddeutsche.de,de,Germany
2025-05-14 06:50:30+00:00,Sony-Aktie klettert trotz Zoll-Sorgen,Der Elektronik- und Unterhaltungsriese Sony geht im neuen Geschäftsjahr von deutlichen Belastungen infolge der Importzölle von US-Präsident Donald Trump aus. 14.05.2025,0.0,neutral,finanzen.net,de,Germany
2025-05-15 11:17:26+00:00,Walmart warns it will raise prices because of tariffs,"Walmart, the world’s largest retailer, warned that is not immune from President Donald Trump’s tariffs. It plans to raise prices on some items as Trump’s global trade war sends the company’s costs higher.",-0.8068,negative,edition.cnn.com,us,United States
2025-05-16 09:00:50+00:00,The White House has been obsessed with tariffs. Wall Street is wondering about Trump’s tax cuts,"As the US and China came to an agreement to lower tariffs sharply this week, trade war uncertainty has, for now, subsided. But Wall Street has a new question for President Donald Trump: What about tax cuts?",-0.7506,negative,edition.cnn.com,us,United States
2025-05-16 11:43:11+00:00,Trump says the clock is ticking for 150 countries to make a deal or face higher tariffs,"If you thought President Donald Trump’s trade war was over, he has some news for you: Tariffs are going up again.",-0.5994,negative,edition.cnn.com,us,United States
2025-05-19 01:29:18+00:00,'Overplayed his hand': Experts flag big consequences of Trump's latest 'retreat',"Donald Trump's latest international negotiations aren't going as planned, according to experts.Trump's recent negotiations in Switzerland resulted in what some saw as a win for the president, because it stopped some of the bleeding in the trade war against China.But other countries saw that and are ...",-0.25,negative,rawstory.com,us,United States
2025-05-19 19:05:44+00:00,Does Donald Trump Know He Has Lost His Trade War?,The best case for the American economy would be a swift acknowledgment from the president.,0.5719,positive,huffpost.com,us,United States
2025-05-20 20:27:51+00:00,"Trump’s trade war risks splintering the Internet, experts warn",Trump urged to rethink trade policy to block attacks on digital services.,-0.9042,negative,arstechnica.com,us,United States
2025-05-23 09:07:55+00:00,Treasury yields retreat from highs as Trump ramps up trade war,The 30-year Treasury yield retreated from its highest levels since 2023 after President Donald Trump re-escalated trade tensions on Friday morning.,-0.4939,negative,cnbc.com,us,United States
2025-05-23 11:39:47+00:00,Trump threatens 50% tariffs on EU and 25% penalties on smart phones as his trade war intensifies,President Donald Trump is threatening a 50% tax on all imports from the European Union as well as a 25% tariff on smartphones unless the products are made in America.,-0.7269,negative,clickondetroit.com,us,United States
